Date,^GSPC_OpenT-0,^GSPC_VolumeT-0,^GSPC_VolumeT-1,^GSPC_VolumeT-2,^GSPC_High/Open,^GSPC_Low/Open,^GSPC_Close/Open,^VIX_OpenT-0,^VIX_High/Open,^VIX_Low/Open,^VIX_Close/Open,MMM_OpenT-0,MMM_VolumeT-0,MMM_VolumeT-1,MMM_VolumeT-2,MMM_High/Open,MMM_Low/Open,MMM_Close/Open
2009-01-22,0.4724012377279713,1.4920983867204205,1.651342845225883,1.6276423938091082,1.0,0.9661204511648898,0.9854240715629131,2.726096751046791,1.0219150238138195,0.9182625106312928,0.933662371819847,0.9829392683480325,1.5983549669255028,1.965032460147097,1.894660313508481,1.000165892501659,0.9998341074983411,1.000165892501659
2009-01-23,0.46251148388871594,1.48911869905445,1.4920254334477516,1.651283844496648,1.0200082861489537,0.9804296407896277,1.0119077057038874,2.7121028062180743,1.014288589289315,0.92141299705126,0.9380829715833097,0.9827762060938274,1.8953353261246046,1.598048469287707,1.9647093743952382,1.0001659200265471,0.9998340799734527,1.0
2009-01-26,0.4683283338793191,1.5421709272665591,1.4890458914678626,1.4919721249607436,1.0240600948948948,0.9942222246246247,1.0048888972972974,2.577547196968207,1.000835268340682,0.9248277704077629,0.9540613897277384,0.9829392683480325,1.7318292856666722,1.8949718800739408,1.597785722131272,1.000165892501659,0.9998341074983411,1.0
2009-01-27,0.4710285986032599,1.3668417133446658,1.5420955257935998,1.4889926894367307,1.0157052719317607,0.9977308443482267,1.0100442304078954,2.427921467126842,1.0181777650592383,0.9354910233763906,0.9365994028685568,0.9829392683480325,1.5749969611457983,1.7314971932365761,1.894660313508481,1.000165892501659,0.9998341074983411,1.0
2009-01-28,0.47577094588010793,1.5828294931559432,1.3667748842554472,1.5420404283552727,1.0379908549534924,1.0,1.033533217067698,2.273989796322751,1.0,0.9015384615384616,0.9386982248520709,0.9831023306022375,2.0388202187713618,1.574694942596655,1.7312125047727143,1.0003317299718029,0.9998341350140986,1.0001658649859015
2009-01-29,0.4887997754346265,1.2937665968064733,1.5827521037608268,1.366726050837781,1.0,0.9715269014801604,0.9726662758346923,2.2250115545558,1.040880478955007,0.9946782535074987,1.0312046686018383,0.9834284551106476,2.7195392443513255,2.038429258318975,1.5744360351690194,1.0003316199635217,0.9998341900182391,1.000165809981761
2009-01-30,0.47574845599406373,1.3661574320297727,1.2937033405841314,1.5826955537060698,1.0070592900304856,0.9715971349511118,0.9765753444487333,2.2944423027509746,1.0680271623732778,0.9873328410196379,1.051841401551926,0.9835915173648526,2.542685772019276,2.719017750458207,2.0380941048480317,1.0,0.9993368700265252,0.9993368700265252
2009-02-02,0.4630346918649775,1.44854949826216,1.3660906363971694,1.2936571179352556,1.0093428443399182,0.9875833363729969,1.0028550643585918,2.659895176006882,1.002428227536553,0.9158235498107468,0.9210846184170223,0.9827762060938274,3.0198564615189563,2.542198191225956,2.718570696319387,1.0,0.9993363198938112,0.9995022399203584
2009-02-03,0.4644973248498158,1.502944756219171,1.4484786742283957,1.3660418274269537,1.020479809564171,0.9955067616284398,1.0155264178674164,2.449988533221577,1.0,0.9321177504393673,0.9459578427065025,0.9824500815854174,2.576054351704568,3.019277379343163,2.541780209319476,1.0001659751037344,0.9998340248962656,1.0
2009-02-04,0.4712930181869596,1.6393261075389125,1.502871272634186,1.4484269216209298,1.0168064691548642,0.9897465571756792,0.9933871589245935,2.3175858675419514,1.0339061534160208,0.9612168610957534,1.0183464231689172,0.9826131438396224,1.5749969611457983,2.575560372213173,3.0187809572626327,1.0,0.9996681048788583,0.9996681048788583
2009-02-05,0.4679064164614098,1.6913059545858908,1.6392459558508061,1.5028175766368417,1.0226029311692215,0.9857649209498047,1.016952180342651,2.3590290490131545,1.0547569676131887,0.9655486668697848,0.9977184121506542,0.9822870193312123,1.7651978653519647,1.574694942596655,2.575136904979837,1.000332005312085,0.9998339973439575,1.0001660026560426
2009-02-06,0.4759734926808626,1.6555777887676195,1.6912232614434215,1.6391873873306044,1.0291458027078246,0.9992080700887401,1.0266046735946222,2.3525702183024295,1.0,0.942576113991675,0.9922214594422663,0.9824500815854174,1.7718715812890231,1.7648593742237935,1.5744360351690194,1.0003319502074688,1.0,1.0001659751037344
2009-02-09,0.4884340996085246,1.4232974751118204,1.6554968424849057,1.6911628358291932,1.0077974063369275,0.9924099718097528,1.0019004250195847,2.4435299716220706,1.001101299510956,0.9480176014089161,0.9612334158046953,0.9826131438396224,2.385853447498402,1.771531810421237,1.7645692004330749,1.0004978426817126,1.0,1.0004978426817126
2009-02-10,0.48766339993792635,1.7286197125554625,1.423227885727022,1.6554376933377524,1.0013612110314187,0.9493811006805005,0.9541914909628404,2.4295360267933535,1.0660168379711306,0.9787328528740108,1.0338945288855677,0.9829392683480325,2.3057688562537004,2.3853959405860348,1.771240539565147,1.000165892501659,0.9993364299933643,0.9995023224950232
2009-02-11,0.465464905814081,1.5131962095001228,1.7285351950287677,1.4231770353034603,1.013064863070003,0.993824119642319,1.0076503996888613,2.5118840058320284,1.0,0.9535033620528546,0.9541461518811292,0.9826131438396224,1.9520619115896016,2.305326706216713,2.3850037397157817,1.0,0.9996681048788583,0.9998340524394291
2009-02-12,0.466871297207112,1.653627076362477,1.5131222246901026,1.7284734362987078,1.006711579787221,0.9736718732020827,1.0063621708037964,2.3961662895216302,1.0687331985624438,0.9256513701707098,0.9265498652291104,0.9822870193312123,2.8363292732498486,1.9516875877522102,2.3049476701309164,1.0,0.9995019920318725,0.9998339973439575
2009-02-13,0.4691440476379558,1.3523875472117968,1.6535462254560835,1.5130681624371085,1.0065711144806602,0.9895197675229483,0.9914743271207003,2.2390052302732983,1.0341346651026282,0.9790865855330089,1.031971203460154,0.9822870193312123,1.6050286828625613,2.8357853839134677,1.951366696131094,1.0,0.999667994687915,0.999667994687915
2009-02-17,0.46051441486129063,1.5084368797577332,1.3523214248311524,1.653487146002409,1.0,0.9640365955223476,0.9640365955223476,2.591002757893194,1.0631491704019354,0.9754881590255122,1.010801848998792,0.9819608948228021,2.886382142777787,1.6047209054851506,2.8353191311306496,1.0,0.9996678844237795,0.9996678844237795
2009-02-18,0.4450159890233243,1.4657688758279732,1.5083631276459608,1.352273107820269,1.0064596680566826,0.986562327728775,0.9966626867662699,2.6189903784394097,1.0334977599671187,0.9453349773941636,0.995889827373613,0.9816347703143921,1.6550815523904998,2.8858286553942936,1.604457061263344,1.0,0.9998338870431893,0.9998338870431893
2009-02-19,0.44324392180419137,1.4673595745562504,1.4656972098859553,1.5083092354304592,1.0122730316043353,0.986191386868002,0.9886154874193984,2.6125317630176594,1.0,0.9231561614512535,0.969921735271493,0.981471708060187,1.8519561725337246,1.6547641769659764,2.8853541746211904,1.000332281109819,1.0,1.0
2009-02-20,0.4364707532315984,2.096400493002503,1.4672878308400863,1.465644842078464,1.003634638558229,0.9721345133342861,0.9924987342757081,2.5339513410379815,1.105352565617988,1.0,1.0471537150741836,0.981471708060187,2.913077006526021,1.8516010447905584,1.6544921047538848,1.0001661405549094,1.0,1.0001661405549094
2009-02-23,0.43499685786448467,1.6620120757584038,2.0962979935439217,1.4672354062013946,1.0059488858713224,0.9600646556741028,0.9613061972195279,2.6534365605851318,1.078296167916758,0.9933063284646315,1.0673428005546206,0.9816347703143921,2.2623897026628206,2.9125184001840676,1.8512966091500123,1.0,0.9995016611295681,0.9995016611295681
2009-02-24,0.4189302437156118,1.8471740036491504,1.6619308148836378,2.096223095038944,1.0413594756439337,1.0,1.0382038337074384,2.8256677942472055,1.0011428761904761,0.8434285523809523,0.8664762285714285,0.981308645805982,2.756244682005147,2.2619558709333307,2.9120395311494787,1.0003323363243604,0.9998338318378198,1.0003323363243604
2009-02-25,0.43352859368850866,1.9107891863377968,1.8470836896390594,1.6618714358574715,1.0123014375265733,0.9769671965450691,0.9925516572092354,2.4612912043985657,1.032801224579051,0.9368029739776953,0.9768204242291713,0.981471708060187,2.8596872790295533,2.7557161495441465,2.2615839657724472,1.0001661405549094,0.9998338594450905,1.0
2009-02-26,0.4307833148765294,1.9404915913234289,1.9106957619860487,1.8470176952969628,1.0178384517624524,0.9817044376605668,0.9831148234027003,2.354723161872671,1.0361143314285715,0.9579428571428571,1.0208,0.9816347703143921,2.145599673764297,2.85913891060452,2.755263061545784,1.0,0.9996677740863787,0.9996677740863787
2009-02-27,0.42187803501239574,2.2791878625990316,1.940396714729879,1.9106274948520439,1.001786869457827,0.9794514512769995,0.980211531558253,2.4037014036396225,1.060008956560681,0.9955216972682491,1.0378414240931484,0.981145583551777,2.3057688562537004,2.14518823747807,2.8586688180929016,1.0001661957786272,1.0,1.0
2009-03-02,0.4104243913833432,2.0090014280443507,2.279076426104573,1.940327386412319,1.0,0.9590580825508086,0.9605932265250043,2.688959241427097,1.065852703479838,0.9677741987144555,1.0538431355853308,0.9809825212975719,2.7095286704457378,2.305326706216713,2.1448355309611853,1.0001662234042554,0.9996675531914894,0.9996675531914894
2009-03-03,0.3962873422878129,1.9362173863938366,2.0089032017944755,2.2789949971199674,1.0102634446929093,0.982766432960177,0.9884873303943917,2.833741238446685,1.0020891927031645,0.9211775528517548,0.9673313972523686,0.9806563967891618,3.029867035424544,2.709009096162042,2.3049476701309164,1.0001662786830727,1.0,1.0
2009-03-04,0.39300199736722197,1.9592965610405424,1.9361227187792927,2.0088314258127578,1.0365302317158969,1.0,1.020426595319551,2.584544142471444,1.01686801332778,0.9375260308204915,0.9904206788837984,0.9808194590433669,3.016519603550427,3.0292860336393277,2.7085636876212793,1.000332502078138,1.0,1.000166251039069
2009-03-05,0.3984419440279544,1.9168175004589243,1.959200765014269,1.936053543167077,1.0,0.9571631918007767,0.963686120725539,2.559785964191712,1.0923044555865338,0.987804857279124,1.0548779845484024,0.9808194590433669,2.7428972501310303,3.015941161244441,3.0287879659607406,1.0,0.999667497921862,0.999667497921862
2009-03-06,0.38481117501932266,1.8720277137952985,1.916723781364385,1.959130764847927,1.022001709672004,0.9747821756698554,0.9990351835839629,2.700261858781842,1.0354794313525786,0.9497708570767732,0.983257005511541,0.9806563967891618,3.0598987571413074,2.7423712771492594,3.0154452876965965,1.0,0.9995011639507815,0.9996674426338543
2009-03-09,0.3829660075134758,1.8581097382449951,1.8719361846109877,1.9166552988556378,1.0213144276791466,0.9884246946291689,0.9937863844264296,2.6561276189478855,1.0403242569533642,0.9807498269807428,1.0066869708890362,0.9803302722807516,2.385853447498402,3.0593119965278235,2.7419203832816397,1.0001663339986693,1.0,1.0001663339986693
2009-03-10,0.3821334344973761,2.200508277828787,1.858018889553254,1.8718693023155923,1.0593568856416358,1.0,1.0593568856416358,2.6738890670133553,1.0,0.8832528381642513,0.893115921900161,0.9804933345349567,3.57043802632628,2.3853959405860348,3.058808992055065,1.0006652253450856,0.9998336936637285,1.0006652253450856
2009-03-11,0.40481008819349457,1.8607881378693334,2.200400688220869,1.857952504508057,1.0171346955034997,0.9920231648791319,1.002459675556343,2.333194156748205,1.0209919271507233,0.9771626979083136,1.0059977626757906,0.9809825212975719,2.7495709660680885,3.5697533656322475,2.3850037397157817,1.000498670212766,1.0,1.000498670212766
2009-03-12,0.405541404967192,1.8707000037813273,1.8606971582224088,2.200322070236972,1.0440288939221887,0.9914966154719177,1.0414071139548244,2.3428822144364387,1.0103377213493618,0.936136019667724,0.9460142647832361,0.981471708060187,2.0688519404881247,2.749043713346703,3.569166435658582,1.000332281109819,0.9998338594450905,1.000332281109819
2009-03-13,0.42302563801286475,1.732939876677846,1.8706085395128367,1.8606306774855115,1.0084046002416764,0.9873532862125421,1.0060906913528864,2.2061738769053054,1.061722319506108,0.976579581528198,1.0334227600184065,0.9817978325685971,1.6884501320757923,2.0684552212074707,2.7485917224137117,1.0,0.9998339146321209,1.0
2009-03-16,0.4268904330640811,2.0128951929891703,1.7328551479250596,1.8705417046527932,1.0206762972981656,0.9927915874158284,0.9934768701915088,2.2799102969519884,1.0441453955584183,1.0,1.0325779265208233,0.9817978325685971,1.7251555697296137,1.6881263579531938,2.068115130942356,1.0,0.9998339146321209,0.9998339146321209
2009-03-17,0.4241001401640634,1.5720086565420768,2.0127967763611685,1.732793234847662,1.0321536449292086,0.9947604234443119,1.0321536449292086,2.3805578388486452,1.008139271987339,0.9210943251186977,0.9224508026226543,0.9816347703143921,1.6617552683275583,1.7248247570391326,1.6878488004142453,1.0003322259136214,1.0,1.0003322259136214
2009-03-18,0.43654951958795646,2.323096764734157,1.5719317962108954,2.0127248612661592,1.034831983675056,0.9866367767601348,1.0236336719419379,2.2142470519935666,1.0303840551867782,0.9474963769444913,0.9737482249331119,0.9817978325685971,2.0821993723622416,1.66143661316342,1.724541165640642,1.0003321707357582,0.9998339146321209,1.000166085367879
2009-03-19,0.448875118567453,2.306607627676028,2.3229831813986195,1.5718756327542565,1.0066673439860447,0.9798225682486762,0.9826047657713568,2.1561191364421113,1.1025960283925105,0.9682975544608697,1.0903644261017367,0.9819608948228021,2.3324637200019342,2.0818000936023573,1.661163443885957,1.0,0.9995018266356692,0.9996678844237795
2009-03-20,0.4413706332211626,1.951662228460207,2.306494850545043,2.322900183672194,1.0055188201409417,0.9765734474473622,0.9795558914929642,2.3466497176731917,1.0924312657078563,0.9878440820111964,1.0525229611249065,0.9816347703143921,2.82965555731279,2.332016451006487,2.0814578092065004,1.0,0.9995016611295681,0.9996677740863787
2009-03-23,0.4344680535755919,1.9700586720191755,1.9515668056999003,2.3064124419291994,1.0661133445536466,1.0,1.0655306614326647,2.4699027095683137,1.0,0.8993244911598277,0.9420353223367905,0.981471708060187,2.48262232858575,2.829112947716024,2.3316330266592047,1.0004984216647284,1.0,1.0004984216647284
2009-03-24,0.4616338973471342,1.7280605423765014,1.9699623498002437,1.9514970782868315,1.0037168511932786,0.9815744620494602,0.9823543974853833,2.3272739252301853,1.0175762711574343,0.9627659360422787,0.9928306663815604,0.9817978325685971,1.6550815523904998,2.4821462654489648,2.8286477919985775,1.000166085367879,1.0,1.0
2009-03-25,0.4538762547994195,1.9627588202308215,1.7279760521893541,1.969891965133886,1.024751838784229,0.9808629007594426,1.008762914462545,2.279371913048258,1.0436836620393701,0.9636364327573286,0.9976387720254438,0.9819608948228021,2.6194335052954485,1.6547641769659764,2.4817381571308275,1.0003321155762206,0.9996678844237795,1.0
2009-03-26,0.4579547898392094,1.7855044267886695,1.962662854924063,1.727914313436875,1.0232415080540538,1.0,1.023094104913874,2.273989796322751,1.0,0.9507691834319526,0.9552662958579881,0.9819608948228021,2.4359063170263404,2.6189312074965554,1.6544921047538848,1.0004981733643308,1.0,1.0004981733643308
2009-03-27,0.46617936389287185,1.4298951725658626,1.7854171279935913,1.9625927310609188,1.0,0.9815972388270269,0.9846261631659787,2.172265809552095,1.0438553011928817,1.0,1.01684836430009,0.9822870193312123,1.5616495292716814,2.4354392120668606,2.6185006093383056,1.0001660026560426,0.9998339973439575,1.0
2009-03-30,0.4551476376817286,1.509672671386122,1.4298252605993729,1.7853533369323682,1.0,0.9638350096445979,0.9733768674976973,2.4144659062018556,1.0316539894860903,1.0,1.0151582698359727,0.9821239570770072,1.6016918248940322,1.5613500702017682,2.4350387832063225,1.0,0.9996679395650009,0.9996679395650009
2009-03-31,0.444914732780922,1.554722893475565,1.5095988588527016,1.429774174458601,1.0247824889693602,1.0,1.008838243419746,2.4510650319178193,1.0,0.9281949730304135,0.9692577521023771,0.9819608948228021,2.3958640214039897,1.6013846873864288,1.5610933569048753,1.0003321155762206,1.0,1.0001660577881102
2009-04-01,0.44643927342721185,1.5406900199432834,1.5546468782984284,1.5095449224858337,1.0252396921817668,0.9870587839431103,1.0220390748433636,2.444606201207095,1.0039630120635408,0.9304271215511724,0.9308674782416326,0.9819608948228021,1.9253670478413678,2.3954045948821996,1.601121391697308,1.0003321155762206,1.0,1.0003321155762206
2009-04-02,0.45821920886035256,1.9258969943236977,1.5406146908764313,1.554591332413582,1.0381569185830473,1.0,1.0243698516853574,2.2756044098115056,1.0094607618131686,0.953169346101451,0.9943236044068969,0.9824500815854174,2.3224531460963465,1.9249978429624364,2.3950107484138896,1.0003319502074688,1.0,1.0001659751037344
2009-04-03,0.4698078604375705,1.4951138204252283,1.925802831304818,1.540559646346766,1.0088249673175136,0.9899057716169593,1.0088249673175136,2.2621488488865187,1.0,0.9431358539884811,0.9445634533562564,0.9826131438396224,1.6450709784849122,2.322007796710322,1.9246813396028055,1.0,0.9998340524394291,1.0
2009-04-06,0.472406868919109,1.585592151300399,1.4950407197187447,1.9257340244112415,1.0,0.9798034867520096,0.9949151295028281,2.258381291827523,1.0252621788670682,0.9730696609406496,0.9754528354493048,0.9826131438396224,1.298037749757872,1.6447555226698112,2.3216260179610964,1.0,0.9998340524394291,1.0
2009-04-07,0.4692396726892204,1.3163683065058471,1.5855146268304412,1.4949873034987549,1.0,0.9765142112436712,0.9777370077311238,2.2325466686737916,1.0245901639344264,0.9729990597878496,0.9737222516875604,0.9824500815854174,1.3547643352228689,1.2977888404027518,1.6444850960557766,1.0,0.9998340248962656,0.9998340248962656
2009-04-08,0.45947369929436155,1.5162601556862105,1.3163039452165035,1.5854579780736635,1.0142758862545194,0.9976492690919087,1.0102844934829756,2.1738803692186064,1.0116365935042482,0.95815800837232,0.961871724730669,0.9822870193312123,1.3647749091284567,1.354504548081021,1.2975754611880266,1.000332005312085,1.0,1.0001660026560426
2009-04-09,0.4665225149544231,1.940680534671571,1.5161860210704512,1.3162569150719836,1.0333055936195095,1.0,1.0328835759787753,2.0032639643342627,1.0139710098342016,0.9814615265593355,0.9814615265593355,0.9827762060938274,1.9186933319043094,1.3645132023771862,1.3542818438106397,1.0001659200265471,1.0,1.0
2009-04-13,0.48117150964393957,1.6430130561161713,1.9405856488400004,1.5161318493512606,1.0104988493581653,0.988331941120219,1.0039750306109039,2.06246837858196,1.0153966597077244,0.9788621607515658,0.9866910490605428,0.9827762060938274,1.5316178075549183,1.9183254067649929,1.3642888525087478,1.0001659200265471,0.9998340799734527,1.0001659200265471
2009-04-14,0.4820434655569401,1.9327985331078603,1.6429327241618257,1.9405163137720252,1.0,0.9805923759418333,0.9820511566260669,2.0425542022352237,1.0144927268908372,0.9718050073305663,0.9926217920257762,0.9827762060938274,1.5449652394290352,1.5313241073132726,1.9180100004707334,1.0001659200265471,1.0,1.0
2009-04-15,0.4722324775114863,1.593532878499343,1.9327040326515534,1.6428740239173008,1.0160702265413364,0.995401714249019,1.0150338272776283,2.0371718163984975,1.0055482961980606,0.9537648588515117,0.9556142644974512,0.9827762060938274,1.511596659743743,1.5446689797081594,1.5310723308105507,1.0003318400530945,0.9998340799734527,1.0001659200265471
2009-04-16,0.4807270680240361,1.684830814979292,1.593454965782845,1.932634979185369,1.0185011800583073,0.9912233480081841,1.0125915817597944,1.939753716768325,1.0210876242761482,0.96781354140362,0.9930632632335388,0.9829392683480325,1.91535647393578,1.5113067987209423,1.5444150090746949,1.0003317850033178,0.9998341074983411,1.000165892501659
2009-04-17,0.4867126782311243,1.8771802499649028,1.6847484384262847,1.5933980333261741,1.0120784253965058,0.9950183799499858,1.0051087438865451,1.9031545910523613,1.0045248584693198,0.952488660845909,0.9598415735338922,0.9832653928564425,2.215673691103411,1.914989188666271,1.5110583134143343,1.0,0.9996683250414594,0.9996683250414594
2009-04-20,0.4884509931819377,1.7806531786606974,1.8770884688572742,1.6846882441506186,1.0,0.9586764437634273,0.9586764437634273,1.8267268973539497,1.1661756972945108,1.0,1.154390134189456,0.9829392683480325,1.56832324520874,2.2152488175512266,1.9146743309046974,1.0,0.9995023224950232,0.9996682149966821
2009-04-21,0.4676251381828036,1.8987504311149603,1.7805661170580394,1.8770214024762246,1.0226646941353383,0.9946827272180451,1.0226526520300752,2.1674217537968565,1.0004966724608888,0.9175565185001241,0.9222746213061833,0.9826131438396224,1.6884501320757923,1.5680225063992115,2.2148845918479427,1.0003318951211417,1.0,1.0003318951211417
2009-04-22,0.4766316742893396,1.8710140582654013,1.8986575953749287,1.7805024993182943,1.0171376187104595,0.992103955195525,0.9956211529445371,1.9989580771937794,1.028271406253942,0.9695745549158469,1.025848115935598,0.9827762060938274,1.9654093434637185,1.6881263579531938,1.5677646960369473,1.0003318400530945,0.9998340799734527,1.0
2009-04-23,0.47514651653995055,1.6757487678260303,1.8709225786418224,1.898589758351855,1.009767706245221,0.9891430666402824,1.0086429258639562,2.0506273773234844,1.011023675119353,0.9713910746137048,0.9750657204758909,0.9827762060938274,2.0721887984566543,1.965032460147097,1.6878488004142453,1.0003318400530945,0.9998340799734527,1.0003318400530945
2009-04-24,0.48037265458020945,1.816521775345831,1.675666835322201,1.8708557325614938,1.0209507038981496,1.0,1.0144277586508523,1.9838879566022813,1.0181768307602597,0.9867064029651004,0.9989147857049706,0.9831023306022375,3.8507340956827356,2.0717914393061925,1.9647093743952382,1.0004975949577044,0.9998341350140986,1.0004975949577044
2009-04-27,0.48538505263189485,1.4332782798130013,1.8164329600173212,1.6756069655225865,1.0069655431622369,0.9905310691294621,0.9938457650994177,2.123825682577656,1.0015205524967195,0.9622402930116648,0.9711100094047138,0.9835915173648526,2.48262232858575,3.8499956859248727,2.071450800508392,1.0003315649867375,1.0,1.0001657824933687
2009-04-28,0.4806933157557164,1.615720955463595,1.4332082024360078,1.8163680607933004,1.011703024335339,0.9913865916437271,1.0007957974626862,2.122211069088901,1.0053258686279483,0.949023535379153,0.9624651534364697,0.9835915173648526,1.5182703756808014,2.4821462654489648,3.849362679205611,1.0001657824933687,1.0,1.0
2009-04-29,0.48202657254608355,1.55791961066305,1.6156419579038699,1.4331569954263104,1.0294217455868844,1.0,1.019595074365737,2.0425542022352237,1.0,0.9320157593671736,0.9507246653300483,0.9835915173648526,1.5416283814605058,1.5179792349183856,2.4817381571308275,1.0003315649867375,1.0,1.0001657824933687
2009-04-30,0.49313146767584065,1.7522044383228728,1.557843439188592,1.6155842327294916,1.0138148788224806,0.9907824447562418,0.9956878028684212,1.942444775131079,1.0171792463286229,0.9559434746467165,1.0113604876697144,0.9839176418732628,1.7885558711316691,1.5413327616094377,1.5177296525464063,1.0001657275439177,0.9996685449121644,0.9998342724560823
2009-05-01,0.49096560411598034,1.3563502509458036,1.7521187676665018,1.557787779094014,1.0088686093094004,0.9923917614913005,1.0054770378976217,1.9645118950480571,1.01041098630137,0.9556164657534246,0.9671232602739726,0.9837545796190577,1.3614380511599273,1.7882129009148455,1.5410793395086588,1.0001657550140892,0.9998342449859108,1.0001657550140892
2009-05-04,0.4946053630429543,1.7972189143734782,1.3562839348164033,1.7520561663203928,1.0325746446052226,1.0,1.0318808558804167,1.8999251487858773,1.0266289809243336,0.9719547300837034,0.9781869682205939,0.9839176418732628,1.5082598017752136,1.3611769842784645,1.7879188873953271,1.0001657275439177,0.9998342724560823,1.0
2009-05-05,0.509732482988794,1.7573927205313147,1.7971310428211245,1.356235476229239,1.001765849290785,0.9903322489437965,0.9974616620009711,1.859020351218405,1.0173711054611725,0.9658367120487344,0.9658367120487344,0.9839176418732628,1.4348489264675706,1.5079705806222206,1.3609531829427117,1.0001657275439177,0.9998342724560823,1.0
2009-05-06,0.5085230066428235,2.1843485149856625,1.7573067962038922,1.7970668332341426,1.0180651770376878,1.0,1.0172354851409637,1.7955101036524677,1.010191846217271,0.9721222730179175,0.9727218233596576,0.9840807041274678,1.6917869900443214,1.4345737824503424,1.5077226438482982,1.00016570008285,0.99983429991715,1.0
